,score,file,rewrite_prompt,id,original_text,category
73,0.024810508,./gpt_bigram.csv,Revise this text using adjectives about a cigarette.,74,"St. David's 2, which extended the shopping district southwards, creating 100 new stores and a flagship John Lewis, only branch in Wales largest outside London. Compared to nearby cities, St Centre has more retail space than whole of Newport or Swansea. In 2008â9, annual footfall shoppers was 55 million, is expected",facts
74,0.024872119,./gpt_bigram.csv,Edit a line on ergonomics and color.,75,"He now lived, for the most part, retired in country, with one sister, whom he had a very tender affection. This lady was somewhat past age of thirty, an aera at which, opinion malicious, title old maid may no impropriety be assumed. She that species women you commend rather good qualities than beauty, and who are generally called, by their own sex,",fiction
75,0.024882391,./gpt_bigram.csv,Rewrite or refine this excerpt from an explorer's journal to better reflect the atmosphere of the hospitable region.,76,"This was further rectified as long the operator thought it necessary to produce brandy. To shorten these several distillations, which were and troublesome, a chemical instrument invented that reduced them single distillation. A portion ignited test",facts
76,0.024916623,./gpt_bigram.csv,Revise this essay with Makarov to liven it up.,77,"Another popular .fi address in the early 1990s was nic.funet.fi, one of the largest public file servers at the time which made Finland the only country outside the US that sent out more data than it received. Since 1st September 2005, .fi domains may contain Scandinavian Another popular .fi address in the early 1990s was nic.funet.fi, one of the largest public file servers at the time which made Finland the only country outside the US that sent out more data than it received. Since 1st September 2005, .fi domains may contain Scandinavian letters (Ã¤, Ã¥, Ã¶), though they are not recommended to be used as the primary domain. Since 1st March 2006, private persons have also been",facts
77,0.02493535,./gpt_bigram.csv,"Transform the text into a data analysis, maintaining the writing style akin to a recollection of a fond memory from my father in a concise manner.",78,American commercial and retail bank Grupo Cuscatlan for $1.51 billion last month led a team of investors that won control China's Guangdong Development Bank with bid 24.3 yuan ($3.1 billion). Citigroup is budgeting moderate,news
78,0.024960918,./gpt_bigram.csv,Transform a steamy romance novel by rewriting it as a pleasant 60s peace speech.,79,"The storyline covers 13 years of the women's lives over eight seasons, set between 2004â2008, and later 2013â2017 (the story arc includes a five-year passage time, as well flashbacks ranging from 1980s to 2020s). They work through domestic struggles family life, while facing secrets, crimes, mysteries hidden",facts
79,0.02502371,./gpt_bigram.csv,Transform a dialogue between philosophers so it can be more impactful.,80,"This article is concerned with Bertha Pappenheim as the patient Anna O. For her life before and after her treatment, see Bertha Pappenheim. Anna O. was the pseudonym of a patient of Josef Breuer, who published her case study in his book Studies on Hysteria, written in collaboration with Sigmund Freud. Her real name This article is concerned with Bertha Pappenheim as the patient Anna O. For her life before and after her treatment, see Bertha Pappenheim. Anna O. was the pseudonym of a patient of Josef",facts
80,0.025061175,./gpt_bigram.csv,"Please improve the readability by softly walking across the courtyard, remarked the dry touch with an honorable and eerie tone, shaping the story with a layer of sympathy.",81,"PillPack last year, a deal that sent shares of pharmacy companies tumbling. To get people onto its mail-delivery service, PillPack needs patients to switch from their existing pharmacy, which often means transferring prescriptions from CVS or Walgreens, the two largest chains in the U.S.But PillPack has run into a significant roadblock in PillPack last year, a deal that sent shares of pharmacy companies tumbling. To get people onto its mail-delivery service, PillPack needs patients to switch from their existing pharmacy, which often means transferring prescriptions from CVS or Walgreens, the",news
81,0.025089199,./gpt_bigram.csv,Transform the text into a poem resembling the style of Charles E.,82,"Gale's veins. This scene was not fancy. These men of the ranges had heard or seen scented danger. It all real, as tangible and sure touch Mercedes's hand upon his arm. Probably for her night terrors beyond power to comprehend. He looked down into desert, would have felt no surprise at anything hidden away among bristling cactus, dark, winding arroyos, shadowed rocks with",fiction
82,0.02510286,./gpt_bigram.csv,Reconstitute the essay by adding a body paragraph on the significance of peat.,83,I don t have a clue why but everyone is benefiting nbsp think it may be the suspension of my life while staying at in laws didn to answer phone hide from friends and neighbors that drop by or clean house HA Yup could Not say we,Blogs
83,0.025121495,./gpt_bigram.csv,Transform the text into a cheerful noir vibe and rephrase it as a market research proposal for a public apology.,84,"It is located on both sides of the WisÅok River in heartland Sandomierz Basin. RzeszÃ³w has been capital Subcarpathian Voivodeship since 1999, and also seat County. The history begins 1354, when it received city rights privileges by Casimir III Great. Local trade routes connecting European Continent with Middle East Ottoman Empire resulted",facts
84,0.025124146,./gpt_bigram.csv,Transform a college acceptance letter into a modernized version.,85,"Making good on that threat in 2016, the insurer said it would cease operations all but a few 2017 exchanges, citing marketplace unsustainability. Indeed, according to UnitedHealthcare, exchanges have cost company $1.3 billion. But losses of don't reflect state UnitedHealthcare's finances--the recent financial",news
85,0.025131846,./gpt_bigram.csv,Enhance the tone of the style in a journal entry from a human colony on Mars.,86,Monday I went to see the doctor He said he would need sedate me set it Tuesday morning in hospital be knocked out and That well woke up from my drugs by a wonderful nurse not recovered for bit then got dressed home,Blogs
86,0.025142746,./gpt_bigram.csv,Rewrite this idea in a calm manner like Gabriel.,87,"SÃ¤chsische Schweiz-Osterzgebirge. The fortress of KÃ¶nigstein is a well-known landmark. Loch Katrine ( listen ; Scottish Gaelic: Ceiteirein or Ceathairne, pronounced [lË ÌªÉx kÊ²Ê°eÊ°tÊ²ÉÉ¾Ê²ÉÉ²]) freshwater loch and scenic attraction in the Trossachs area",facts
87,0.02519173,./gpt_bigram.csv,Edit a proclamation by Telford and the Young.,88,"You go away and amuse yourself. Don't stay.â âI'll go away if I must; but I shan't amuse myself. You know that I only live when I am near you.â He stood up to bid her good night. âIs that one of the things you always say to women?â âI have said it before, but I don't think I ever came so near meaning it,â he answered with a smile. There were no warm",fiction
88,0.025208024,./gpt_bigram.csv,Please rewrite this text as if it were by Kurt Vonnegut.,89,"As the name implies it is a long village. In centre large church of St Peter and Paul, which dates from 13th century. The parish contains Weston Park, within was depopulated settlement Weston-by-Cherington. About one mile south Long Compton are Rollright Stones, neolithic monument. Albacete Provincial",facts
